,y_test,xgb_y_pred,y_test
968,9.18,11.73003292,9.18
969,21,21.0265522,21
970,21,20.63217926,21
971,12,14.8024025,12
972,6.98,7.057839394,6.98
973,6,5.925049305,6
974,17,17.06651497,17
975,22.08,22.29384995,22.08
976,25.8,24.24475861,25.8
977,4.3,5.689032078,4.3
978,15,16.78438377,15
979,21,23.54715347,21
980,24,23.6582489,24
981,24.8,19.19921684,24.8
982,5.1,5.795700073,5.1
983,18.6,17.64767838,18.6
984,10,10.28399086,10
985,15.5,16.7636776,15.5
986,1.5,3.602223396,1.5
987,20,18.7430439,20
988,12.98,11.40928555,12.98
989,2.5,2.753356218,2.5
990,12,12.10758114,12
991,4.5,4.148453236,4.5
992,7,7.229584217,7
993,19,21.37537575,19
994,8.8,8.984518051,8.8
995,10.8,7.347919941,10.8
996,33.98,31.9281826,33.98
997,17.28,14.91462898,17.28
998,12.38,9.845479965,12.38
999,34.5,26.59252357,34.5
1000,36.6,36.39093018,36.6
1001,33.98,34.86486435,33.98
1002,10.8,11.00431156,10.8
1003,21.2,19.10787773,21.2
1004,20.5,19.28162956,20.5
1005,5.45,5.591474056,5.45
1006,38,34.9161911,38
1007,15.3,16.68328285,15.3
1008,20.2,20.85403824,20.2
1009,2.95,3.598078251,2.95
1010,20,19.87445068,20
1011,15,15.19467163,15
1012,8.26,8.166537285,8.26
1013,10.98,10.34238815,10.98
1014,28,28.00044441,28
1015,8.5,7.984512329,8.5
1016,25,25.10388947,25
1017,18.13,16.60505867,18.13
1018,1.88,2.280745029,1.88
1019,16.98,17.8976841,16.98
1020,6.2,11.13690853,6.2
1021,10.68,12.95735931,10.68
1022,20,20.07201958,20
1023,10.3,10.54460239,10.3
1024,21.7,17.91218758,21.7
1025,6.8,9.603234291,6.8
1026,16,16.01343727,16
1027,7.3,5.065713406,7.3
1028,20,19.358284,20
1029,20,19.98887444,20
1030,38,36.96611023,38
1031,1.8,1.994758844,1.8
1032,9.5,9.328321457,9.5
1033,18.2,17.43133545,18.2
1034,22,20.94960785,22
1035,10.5,11.36461639,10.5
1036,12,14.77573681,12
1037,10,9.875941277,10
1038,9,9.32911396,9
1039,9.9,9.107239723,9.9
1040,8.99,7.49675703,8.99
1041,11.5,10.46632671,11.5
1042,3.1,3.536492586,3.1
1043,7.38,8.923416138,7.38
1044,2.68,6.59369421,2.68
1045,14.8,14.36184883,14.8
1046,27,27.12411118,27
1047,4,4.69641304,4
1048,6.28,8.685587883,6.28
1049,17,16.47308922,17
1050,33,33.394104,33
1051,10,12.06836319,10
1052,15,14.9964695,15
1053,3.2,3.016195774,3.2
1054,14,14.41357231,14
1055,10.5,9.668241501,10.5
1056,12,12.05773067,12
1057,19.58,16.85451889,19.58
1058,19,19.34340668,19
1059,28,24.15545464,28
1060,28,25.28328514,28
1061,3.3,3.978962183,3.3
1062,28.5,27.69790459,28.5
1063,16.5,15.60411358,16.5
1064,21.2,21.88282204,21.2
1065,12.88,10.87384224,12.88
1066,8.8,10.56576538,8.8
1067,3.6,3.402389526,3.6
1068,7,6.808289051,7
1069,2.1,2.963812351,2.1
1070,15.78,13.67408943,15.78
1071,15.5,15.78193188,15.5
1072,10.5,10.71533585,10.5
1073,14,13.72453308,14
1074,23,23.04940224,23
1075,6.3,6.781219006,6.3
1076,9,9.054672241,9
1077,7.87,7.725548267,7.87
1078,18,17.78796959,18
1079,4.2,3.97361064,4.2
1080,4.8,7.799095631,4.8
1081,9.58,11.02462864,9.58
1082,16.5,20.96366882,16.5
1083,17.38,17.58028984,17.38
1084,3,3.377462864,3
1085,14.9,11.56867409,14.9
1086,1.55,2.259032488,1.55
1087,27.8,23.27054214,27.8
1088,7.5,7.730971336,7.5
1089,19,20.51525307,19
1090,15,16.20843887,15
1091,13,14.43433094,13
1092,23,22.92490005,23
1093,6.38,3.551068306,6.38
1094,26,26.34445,26
1095,23,23.01725578,23
1096,15.5,17.97458076,15.5
1097,15.88,16.68531799,15.88
1098,36,35.82535172,36
1099,12.5,13.97397137,12.5
1100,35,25.8510952,35
1101,24,23.70785141,24
1102,20,20.02144051,20
1103,15.5,15.4473629,15.5
1104,4.5,4.128209114,4.5
1105,3.7,3.645051003,3.7
1106,18,17.14636612,18
1107,26,25.8672142,26
1108,28.8,26.28984833,28.8
1109,20,20.20931816,20
1110,22.8,21.48337555,22.8
1111,18.5,21.79130936,18.5
1112,17.5,15.09404755,17.5
1113,34,33.8701973,34
1114,24.38,23.46315765,24.38
1115,5.5,3.901241064,5.5
1116,15,15.02603722,15
1117,17.5,13.61827374,17.5
1118,2.8,4.66178751,2.8
1119,18.38,18.55986786,18.38
1120,19.58,18.19182396,19.58
1121,25,25.03297043,25
1122,5.38,6.363990784,5.38
1123,25,24.89439964,25
1124,22,21.96026611,22
1125,8.88,9.731428146,8.88
1126,14.5,16.38730621,14.5
1127,1.1,2.349226713,1.1
1128,10.5,7.169466972,10.5
1129,20,19.90067482,20
1130,6.8,7.932148933,6.8
1131,10,10.21059227,10
1132,4.5,4.054846287,4.5
1133,15.3,15.94425678,15.3
1134,11,10.75837803,11
1135,11,10.93457699,11
1136,7.3,8.044794083,7.3
1137,3,2.429820538,3
1138,14.2,15.2795372,14.2
1139,2.78,3.261524439,2.78
1140,10,10.18875599,10
1141,4,4.038504124,4
1142,4,5.631106377,4
1143,22.9,24.22546768,22.9
1144,12.5,13.44302654,12.5
1145,33.6,30.77846336,33.6
1146,8,8.618478775,8
1147,10.6,6.469014645,10.6
1148,5,4.815285206,5
1149,21.8,26.63418579,21.8
1150,16.5,15.29158592,16.5
1151,33.38,20.74619484,33.38
1152,9,9.549465179,9
1153,15.98,17.24295616,15.98
1154,28,26.63969421,28
1155,14.5,16.74841309,14.5
1156,3.9,3.835156441,3.9
1157,8,7.871780396,8
1158,3.88,3.209766388,3.88
1159,7.28,8.870594978,7.28
1160,1.68,2.697207928,1.68
1161,10,10.27270031,10
1162,9.6,9.738610268,9.6
1163,16.8,8.371567726,16.8
1164,25,32.9451828,25
1165,10.55,10.33679962,10.55
1166,5,6.265376568,5
1167,14.38,17.16083336,14.38
1168,3.65,3.281291723,3.65
1169,18.8,18.28440475,18.8
1170,15,15.00063133,15
1171,21,21.96744156,21
1172,23,27.85856247,23
1173,17.88,19.50072289,17.88
1174,18.5,19.94650459,18.5
1175,17.5,16.34192657,17.5
1176,15.2,16.35633278,15.2
1177,8.58,10.45782089,8.58
1178,21.8,24.00948334,21.8
1179,20,19.95980835,20
1180,15,14.64358997,15
1181,35,29.26836395,35
1182,9.58,9.59732914,9.58
1183,6,6.005425453,6
1184,19.5,17.36910439,19.5
1185,15.5,12.25917912,15.5
1186,9,9.253415108,9
1187,7,6.912806511,7
1188,13,12.94415569,13
1189,9.5,10.94726563,9.5
1190,4,3.998683453,4
1191,1,1.687137127,1
1192,8.68,8.989414215,8.68
1193,11,10.88028145,11
1194,23,23.14289665,23
1195,26,25.94793892,26
1196,11,11.04106903,11
1197,1.98,2.759166718,1.98
1198,6,6.052596092,6
1199,12.5,9.768555641,12.5
1200,10.5,9.162355423,10.5
1201,2.98,2.93418026,2.98
1202,28,27.96081924,28
1203,37.88,33.71100235,37.88
1204,25,24.82559395,25
1205,15,15.18142509,15
1206,18.1,18.74322701,18.1
1207,10,9.786102295,10
1208,36,35.13124847,36
1209,32.5,26.48339844,32.5
1210,7.5,6.71414423,7.5
1211,24,24.0691185,24
1212,7.5,8.054210663,7.5
1213,8,10.13595104,8
1214,8.8,10.9226265,8.8
1215,19,15.69845676,19
1216,18,18.04724884,18
1217,11.3,11.83062077,11.3
1218,25.6,24.03055954,25.6
1219,6.5,7.196175575,6.5
1220,8,8.052089691,8
1221,22,17.64030266,22
1222,5.8,4.937306881,5.8
1223,1,1.980553389,1
1224,18,17.94777298,18
1225,3.3,3.44910264,3.3
1226,32.98,32.10863495,32.98
1227,16.88,17.59025192,16.88
1228,4.66,3.590550423,4.66
1229,7.98,7.375449657,7.98
1230,25.98,26.16006851,25.98
1231,15,15.02266407,15
1232,20.5,22.445364,20.5
1233,18.5,18.4085331,18.5
1234,21.88,21.95362854,21.88
1235,10.88,11.06572819,10.88
1236,23,20.47959137,23
1237,23.8,24.12023354,23.8
1238,12,11.99364471,12
1239,9.2,10.12981987,9.2
1240,20,20.05221367,20
1241,9.38,9.565292358,9.38
1242,10.7,8.129654884,10.7
1243,20.5,23.77927399,20.5
1244,15.6,13.88577271,15.6
1245,12.8,12.50606823,12.8
1246,9.2,9.939204216,9.2
1247,5,5.158169746,5
1248,21,20.65447617,21
1249,5.3,3.211993694,5.3
1250,7,6.895792484,7
1251,6,5.981364727,6
1252,23,22.07739067,23
1253,17,18.69122124,17
1254,22.88,24.78501701,22.88
1255,5,4.918212891,5
1256,38,35.13047028,38
1257,34,33.97528076,34
1258,5.8,8.094264984,5.8
1259,32.98,31.22639656,32.98
1260,10.3,10.81263256,10.3
1261,12.9,12.01109886,12.9
1262,4.5,4.810381889,4.5
1263,19.18,20.88374519,19.18
1264,11,11.07398224,11
1265,7.98,8.569198608,7.98
1266,17,17.03964424,17
1267,7.8,8.320763588,7.8
1268,7,7.139193535,7
1269,7.5,7.241961479,7.5
1270,37.3,35.12566757,37.3
1271,5.28,7.057128429,5.28
1272,19,18.9702282,19
1273,27,22.9107933,27
1274,4.2,4.99302721,4.2
1275,4.58,5.857036591,4.58
1276,33,30.44664192,33
1277,12,12.53191376,12
1278,5.88,6.100485325,5.88
1279,18,18.11696625,18
1280,12.28,13.20338821,12.28
1281,4,4.079212666,4
1282,6.3,6.859307766,6.3
1283,22.2,21.70830345,22.2
1284,20.2,21.30521774,20.2
1285,15,14.9149456,15
1286,19.8,16.51638985,19.8
1287,10,9.986130714,10
1288,22,19.59874153,22
1289,6.8,5.298195362,6.8
1290,12.5,10.95488834,12.5
1291,25,22.74575424,25
1292,21.98,27.90911484,21.98
1293,22,21.87549591,22
1294,4.9,5.833076,4.9
1295,5.5,5.432209492,5.5
1296,3.78,3.461422682,3.78
1297,19.2,16.63401413,19.2
1298,25,25.07180214,25
1299,5,5.003382683,5
1300,12,11.94471645,12
1301,16.5,23.38375664,16.5
1302,19,19.10715675,19
1303,19,19.33929253,19
1304,32.2,25.87017822,32.2
1305,18,13.39587498,18
1306,23.5,19.23210716,23.5
1307,16,16.1595993,16
1308,9,6.951016426,9
1309,7.98,12.26157379,7.98
1310,15.3,16.08349991,15.3
1311,24,23.94487953,24
1312,26,18.46361542,26
1313,5.2,5.825784683,5.2
1314,27,27.24588776,27
1315,18,17.85481071,18
1316,15,14.90020943,15
1317,9.5,11.25222015,9.5
1318,8.8,8.282449722,8.8
1319,28,28.14420128,28
1320,21,18.69185638,21
1321,22,21.91658783,22
1322,19,18.95444489,19
1323,5,8.165539742,5
1324,1.1,2.416003466,1.1
1325,14,15.95285892,14
1326,14.58,16.09192467,14.58
1327,9,9.41403389,9
1328,12,10.82349491,12
1329,28,30.31090927,28
1330,11,10.74312019,11
1331,6.5,7.307030201,6.5
1332,10.5,11.47084522,10.5
1333,10,9.887304306,10
1334,12.48,15.66918564,12.48
1335,5,4.862799644,5
1336,19,19.00925636,19
1337,6,5.91032362,6
1338,32,34.35489655,32
1339,9,8.73025322,9
1340,10,10.2010603,10
1341,20.4,22.12447357,20.4
1342,18.68,20.37154579,18.68
1343,26.5,24.89604759,26.5
1344,9.2,9.50041008,9.2
1345,7,6.669045925,7
1346,19.5,19.33032608,19.5
1347,21,20.96518326,21
1348,20.2,22.98566055,20.2
1349,25.68,19.51451302,25.68
1350,14.5,13.14952087,14.5
1351,16,17.05746651,16
1352,18,18.12343407,18
1353,7.1,7.090648174,7.1
1354,1.8,3.61554718,1.8
1355,8.5,8.907078743,8.5
1356,3,3.008407116,3
1357,28.3,27.15002632,28.3
1358,9.8,11.85221291,9.8
1359,8.5,10.87484455,8.5
1360,16.2,14.87781811,16.2
1361,12.5,15.61134148,12.5
1362,5,6.407534599,5
1363,16.5,18.17391396,16.5
1364,17,17.16043282,17
1365,6.5,6.274503708,6.5
1366,17,12.3225975,17
1367,7,7.22900486,7
1368,24,24.06592178,24
1369,36,35.13124847,36
1370,16.5,16.60361671,16.5
1371,10,9.786102295,10
1372,17.5,18.51848984,17.5
1373,23,23.01562691,23
1374,15.8,14.02502155,15.8
1375,21.38,23.17326164,21.38
1376,6,5.996342182,6
1377,11.8,9.924333572,11.8
1378,14.8,14.59245205,14.8
1379,4,3.978273869,4
1380,36.28,32.18845749,36.28
1381,3.8,5.43069315,3.8
1382,25,24.78705406,25
1383,27.8,25.86641121,27.8
1384,26,26.05242348,26
1385,10,9.699290276,10
1386,19,19.3178997,19
1387,14.5,17.35485458,14.5
1388,18.5,16.84523964,18.5
1389,17.58,16.6016674,17.58
1390,4.68,4.712405205,4.68
1391,6.8,7.141539097,6.8
1392,4.3,4.4446311,4.3
1393,22.5,20.96211243,22.5
1394,9.3,8.514274597,9.3
1395,20,19.97677422,20
1396,36.2,33.03231812,36.2
1397,6.6,7.601180077,6.6
1398,22,22.02532959,22
1399,28,28.04058838,28
1400,35,32.7247963,35
1401,20,19.76844597,20
1402,23,24.10759354,23
1403,10.5,8.102483749,10.5
1404,7.68,7.31849575,7.68
1405,15.68,16.92159462,15.68
1406,11,11.04699707,11
1407,11,10.92874908,11
1408,21.98,20.48444939,21.98
1409,2.8,2.670638561,2.8
1410,20,20.03287315,20
1411,9,7.127943039,9
1412,18,17.92860413,18
1413,6,6.090806007,6
1414,3.8,5.273853779,3.8
1415,4,4.393930435,4
1416,9.2,9.100390434,9.2
1417,20,19.88777351,20
1418,5.28,5.694471836,5.28
1419,5.8,5.579603195,5.8
1420,11,10.99956512,11
1421,17,17.18707848,17
1422,12.5,15.84236145,12.5
1423,7.58,6.66048193,7.58
1424,23,23.09802246,23
1425,34,33.92173004,34
1426,21.5,18.15366936,21.5
1427,24,23.73355103,24
1428,5.85,5.351473808,5.85
1429,12.8,15.76345253,12.8
1430,10.58,10.03014565,10.58
1431,6,5.884764194,6
1432,9.8,9.889045715,9.8
1433,16,16.03561783,16
1434,15.5,18.06872177,15.5
1435,22,23.4382267,22
1436,8.2,7.748219013,8.2
1437,15.18,12.24664211,15.18
1438,2.7,4.550004005,2.7
1439,4.45,4.211098671,4.45
1440,3.3,3.310476065,3.3
1441,12.68,11.55080986,12.68
1442,8,8.137838364,8
1443,19.3,20.1141243,19.3
1444,11.5,11.75821304,11.5
1445,18.2,20.45636559,18.2
1446,10.98,14.00094223,10.98
1447,6.8,5.91032362,6.8
1448,18.5,16.93875504,18.5
1449,24,23.79450417,24
1450,8,8.007231712,8
1451,11,9.72023201,11
1452,36,36.16415024,36
1453,15.28,13.87898445,15.28
1454,4.8,4.240346432,4.8
1455,8.8,8.600740433,8.8
1456,3.88,4.106904984,3.88
1457,17.28,16.5771904,17.28
1458,21,19.16144562,21
1459,11,10.97373295,11
1460,35,30.03767014,35
1461,12,12.10055161,12
1462,3,2.918750286,3
1463,1.5,2.128808737,1.5
1464,11,10.70742035,11
1465,38.8,26.04051208,38.8
1466,22,24.13438606,22
1467,21,21.72938728,21
1468,5,5.095353127,5
1469,7.98,8.514044762,7.98
1470,37,34.11641312,37
1471,37.5,33.92628098,37.5
1472,15.5,16.78878593,15.5
1473,4.2,4.577237606,4.2
1474,10.88,9.996082306,10.88
1475,15,15.17403412,15
1476,3.18,3.258334637,3.18
1477,10,9.972882271,10
1478,19.5,21.72636986,19.5
1479,16.5,18.70558548,16.5
1480,14.98,13.74499321,14.98
1481,22,21.96785736,22
1482,39.8,33.95629883,39.8
1483,3.3,3.236171722,3.3
1484,7.5,8.83562088,7.5
1485,14.3,13.46630192,14.3
1486,24,23.46954536,24
1487,4.68,12.55359745,4.68
1488,7.5,7.941960812,7.5
1489,21,20.9961071,21
1490,39,34.00911713,39
1491,17.5,15.35118389,17.5
1492,19,17.36248016,19
1493,25.8,25.70036888,25.8
1494,7.8,19.77936172,7.8
1495,16,17.41046143,16
1496,17.99,19.59761238,17.99
1497,10.8,9.606321335,10.8
1498,16.5,17.59631538,16.5
1499,24,23.80394173,24
1500,12,10.80742264,12
1501,16,15.93352318,16
1502,1.2,1.489354968,1.2
1503,3.1,3.362788916,3.1
1504,12.5,11.93780708,12.5
1505,3.9,2.796745539,3.9
1506,20,19.94619751,20
1507,5.98,5.881399155,5.98
1508,10,9.97995472,10
1509,7.5,7.851086617,7.5
1510,6,5.921951771,6
1511,21.5,25.95766068,21.5
1512,3.5,11.52042675,3.5
1513,12,12.02047634,12
1514,7.8,5.386458874,7.8
1515,16.8,18.34019852,16.8
1516,5.88,6.063998222,5.88
1517,21,20.98396683,21
1518,17.73,16.65658569,17.73
1519,8.8,8.512178421,8.8
1520,5,4.917525291,5
1521,26,20.20627975,26
1522,4.6,5.788547993,4.6
1523,6.5,4.267176628,6.5
1524,1.2,1.411147833,1.2
1525,35.88,32.21300507,35.88
1526,14.8,14.27709484,14.8
1527,3,3.052777052,3
1528,12,11.96946716,12
1529,7.18,6.764931679,7.18
1530,4,5.021186829,4
1531,4.8,6.136166573,4.8
1532,2.8,2.624041557,2.8
1533,6.8,7.510596275,6.8
1534,23.8,18.15003967,23.8
1535,35.5,33.80854797,35.5
1536,21,20.81096268,21
1537,3.85,3.677979231,3.85
1538,10.5,8.886064529,10.5
1539,23.1,21.86693382,23.1
1540,14.5,17.40352249,14.5
1541,2.4,1.897554755,2.4
1542,11,11.02587318,11
1543,10,9.89363575,10
1544,9.5,8.530065536,9.5
1545,3.8,8.160095215,3.8
1546,4.98,5.091049194,4.98
1547,10,8.288489342,10
1548,4.7,3.378496647,4.7
1549,16.8,18.8261261,16.8
1550,3,3.151082039,3
1551,4,4.945664406,4
1552,23.6,19.66663742,23.6
1553,16.2,13.0921402,16.2
1554,12.8,19.37148476,12.8
1555,6,6.056950092,6
1556,16.5,16.98848152,16.5
1557,33.8,34.61295319,33.8
1558,7,7.002502441,7
1559,6,6.121361732,6
1560,8.5,11.23302937,8.5
1561,17,17.09300423,17
1562,21.5,18.23145294,21.5
1563,9,9.045751572,9
1564,12,12.01038837,12
1565,7.5,8.144075394,7.5
1566,20,19.85825348,20
1567,9.5,10.32789612,9.5
1568,33.5,30.69661713,33.5
1569,25,25.03875542,25
1570,15,15.10324478,15
1571,21,27.56966209,21
1572,8.68,7.240505695,8.68
1573,7.6,5.341469765,7.6
1574,12.8,8.268576622,12.8
1575,16.5,17.78329277,16.5
1576,15.5,16.76958847,15.5
1577,22,21.97096634,22
1578,16,15.22899055,16
1579,24.9,25.20295906,24.9
1580,21.88,18.51794243,21.88
1581,17,16.81056976,17
1582,34.8,30.24612236,34.8
1583,11,10.95290279,11
1584,12.9,12.30985832,12.9
1585,25.58,26.01385689,25.58
1586,15,15.1034708,15
1587,7.3,6.816286564,7.3
1588,6.5,4.899694443,6.5
1589,6.1,9.292666435,6.1
1590,17.2,19.25315475,17.2
1591,11.25,11.89538097,11.25
1592,24.8,27.00539398,24.8
1593,37.8,36.73531723,37.8
1594,26,26.046175,26
1595,20,24.30457115,20
1596,32.83,31.75022125,32.83
1597,15.28,17.3488369,15.28
1598,5,8.144378662,5
1599,11.88,7.338049889,11.88
1600,2.8,3.423169851,2.8
1601,10,9.981555939,10
1602,25,24.84284973,25
1603,28,27.81595421,28
1604,11,10.76767159,11
1605,9.16,9.812491417,9.16
1606,36.8,31.42944145,36.8
1607,32.8,32.07654572,32.8
1608,18,18.11521149,18
1609,18.5,18.87878036,18.5
1610,16.8,21.24914742,16.8
1611,34.8,25.69202423,34.8
1612,18,19.01525116,18
1613,3,3.311164379,3
1614,37.88,31.46382141,37.88
1615,5,5.106225014,5
1616,34.5,29.94794846,34.5
1617,16.5,12.49358559,16.5
1618,5,5.036831856,5
1619,23,23.10237694,23
1620,22,21.94273758,22
1621,4.38,4.409856796,4.38
1622,19.58,18.67992973,19.58
1623,29,27.2042141,29
1624,3.26,4.838786125,3.26
1625,19,19.85042763,19
1626,11,11.01805496,11
1627,3.5,3.594778061,3.5
1628,21,17.6991806,21
1629,7.2,7.833947182,7.2
1630,16,15.4958353,16
1631,11,10.92848301,11
1632,6,5.633390903,6
1633,8,7.907360554,8
1634,17,17.2619381,17
1635,36.5,32.36613464,36.5
1636,9,8.937255859,9
1637,6.68,6.87465477,6.68
1638,6.2,6.833509922,6.2
1639,19,19.38061523,19
1640,26,22.08093834,26
1641,5.38,6.186013222,5.38
1642,5.8,6.486843109,5.8
1643,20.6,19.34190559,20.6
1644,2.5,2.207222223,2.5
1645,20.5,24.45199013,20.5
1646,8.12,8.037430763,8.12
1647,11.5,13.34461021,11.5
1648,8.98,9.81523037,8.98
1649,19.5,18.97097015,19.5
1650,21,21.29710007,21
1651,23,23.18463707,23
1652,10.5,8.381264687,10.5
1653,19,19.07038307,19
1654,17.2,20.84081268,17.2
1655,1.68,3.231209278,1.68
1656,22,22.20619011,22
1657,3.99,7.354160309,3.99
1658,35.2,34.08361816,35.2
1659,22,25.82511902,22
1660,20.8,23.81044197,20.8
1661,11.2,13.1334095,11.2
1662,6.8,7.504117489,6.8
1663,14.2,15.35770416,14.2
1664,34,34.1350441,34
1665,3.78,4.608540535,3.78
1666,23.18,24.69988632,23.18
1667,3.58,4.415627003,3.58
1668,17.8,17.06325722,17.8
1669,5,5.118804932,5
1670,12.5,17.84103584,12.5
1671,22,21.95169449,22
1672,25,25.11331177,25
1673,16,17.46147156,16
1674,17.66,14.70471096,17.66
1675,12.6,11.28712749,12.6
1676,23.8,20.86544037,23.8
1677,18,18.01462173,18
1678,9.8,11.03018379,9.8
1679,8.2,7.464936733,8.2
1680,18,18.03112221,18
1681,22.98,21.45080185,22.98
1682,36.5,34.80442047,36.5
1683,12,11.98365021,12
1684,10,7.973836899,10
1685,21,21.18299675,21
1686,4.9,7.150117874,4.9
1687,12,12.0354538,12
1688,23.5,26.6352787,23.5
1689,24.5,26.07400131,24.5
1690,21,20.97447968,21
1691,37.8,35.29904175,37.8
1692,26.8,26.44761467,26.8
1693,2.35,2.979349613,2.35
1694,21,20.57344055,21
1695,4,4.541378975,4
1696,10.2,9.323188782,10.2
1697,27,26.99489403,27
1698,18.5,17.92996025,18.5
1699,9.58,10.18965816,9.58
1700,11.8,12.8242588,11.8
1701,6.75,5.480126381,6.75
1702,7,7.152416706,7
1703,14.5,10.90695095,14.5
1704,12,11.94352722,12
1705,34.5,33.21796036,34.5
1706,4.98,5.406732082,4.98
1707,21,21.45232582,21
1708,15,15.0153513,15
1709,9.78,9.806507111,9.78
1710,19,19.04774857,19
1711,38,37.911026,38
1712,20.8,18.91954422,20.8
1713,15.38,15.95305824,15.38
1714,23,22.87618256,23
1715,23,22.87712479,23
1716,10.5,13.64695263,10.5
1717,14.6,14.19652748,14.6
1718,23,22.71344185,23
1719,27.5,27.91844749,27.5
1720,14,16.58668137,14
1721,25,24.82786751,25
1722,10,9.863956451,10
1723,15.1,15.20182705,15.1
1724,12.5,11.69340134,12.5
1725,22.8,22.85100746,22.8
1726,18.5,19.18671799,18.5
1727,12.5,11.71679211,12.5
1728,17.5,14.59611702,17.5
1729,4.6,4.962973118,4.6
1730,14.2,14.11663723,14.2
1731,7.38,7.779643536,7.38
1732,21,21.23681831,21
1733,5.6,9.801025391,5.6
1734,22.9,26.74581909,22.9
1735,4.9,4.714598179,4.9
1736,28,25.41950035,28
1737,19.5,24.2026844,19.5
1738,9.2,7.809901714,9.2
1739,10,9.995199203,10
1740,6.8,7.046003819,6.8
1741,6.68,4.112607479,6.68
1742,34,33.96653748,34
1743,15.28,14.61544323,15.28
1744,20.6,21.1920433,20.6
1745,16,15.9129715,16
1746,16.6,17.87220383,16.6
1747,15.58,16.29288292,15.58
1748,4.3,4.383768559,4.3
1749,11,11.18585777,11
1750,38,34.89524841,38
1751,9.2,9.387084961,9.2
1752,15,14.92448902,15
1753,15.5,17.79970932,15.5
1754,14.9,16.29913712,14.9
1755,15,15.00832176,15
1756,28,28.02736282,28
1757,25,25.0274353,25
1758,2.35,3.478109121,2.35
1759,25.8,27.15313148,25.8
1760,13,12.16205597,13
1761,12,11.91174507,12
1762,14.2,14.49206734,14.2
1763,1.7,7.71285677,1.7
1764,20.38,19.90503311,20.38
1765,14.8,12.47968388,14.8
1766,13,12.55582809,13
1767,15,16.31632996,15
1768,29,28.12759781,29
1769,24.98,20.1066227,24.98
1770,10.3,10.71099663,10.3
1771,19,19.06324959,19
1772,3,2.986034155,3
1773,17,13.38568115,17
1774,23.6,24.87130356,23.6
1775,19,19.09924126,19
1776,16.5,12.30357838,16.5
1777,14.5,12.92663383,14.5
1778,10.38,12.48170471,10.38
1779,5.98,6.034610748,5.98
1780,23,22.9779644,23
1781,5.17,5.373954296,5.17
1782,3,5.820750237,3
1783,9.2,11.40592861,9.2
1784,35,30.73238564,35
1785,18,18.91198921,18
1786,5,7.439637661,5
1787,5.5,4.791650772,5.5
1788,26.5,25.9150238,26.5
1789,21,20.92362022,21
1790,10,9.358556747,10
1791,15.2,13.34075165,15.2
1792,11,11.0130825,11
1793,6.5,8.359144211,6.5
1794,14.8,18.89883614,14.8
1795,14.5,14.91813087,14.5
1796,25,25.0104084,25
1797,11,10.82079792,11
1798,7,6.994729042,7
1799,3.7,4.369020939,3.7
1800,37.5,36.48765564,37.5
1801,19,19.02468109,19
1802,19.5,21.81483078,19.5
1803,14.28,14.90167904,14.28
1804,20,21.24726486,20
1805,21.5,26.87976456,21.5
1806,26.5,18.9759655,26.5
1807,3.88,3.839079142,3.88
1808,26,25.83906555,26
1809,10.1,10.81400299,10.1
1810,10.58,9.910835266,10.58
1811,28.8,25.07829666,28.8
1812,20,15.13280296,20
1813,8,7.718113899,8
1814,9.3,10.19164753,9.3
1815,33,26.57147217,33
1816,15,21.24597931,15
1817,19.8,18.35106087,19.8
1818,5.12,5.048371792,5.12
1819,19.98,20.22652054,19.98
1820,6.38,7.79881525,6.38
1821,13,11.85695267,13
1822,21,20.99841118,21
1823,20.88,18.794981,20.88
1824,18.1,20.06898499,18.1
1825,11.18,11.26316357,11.18
1826,25,24.49152756,25
1827,22.3,22.58454132,22.3
1828,19,20.19538498,19
1829,11,10.6840601,11
1830,19.98,14.47150707,19.98
1831,6.8,7.059306622,6.8
1832,17,17.32096291,17
1833,4.28,5.147393703,4.28
1834,14,16.30487251,14
1835,3.5,3.372520208,3.5
1836,36,36.06424713,36
1837,2.98,2.794810772,2.98
1838,19.8,21.67773819,19.8
1839,32.3,27.93048096,32.3
1840,23,23.18697739,23
1841,4.2,3.829380512,4.2
1842,10,10.35137177,10
1843,3.5,3.278226852,3.5
1844,18.8,16.33642006,18.8
1845,25,25.70242119,25
1846,12,11.97035122,12
1847,28,28.07035446,28
1848,27,26.68580818,27
1849,8.6,9.962816238,8.6
1850,10,9.951547623,10
