,二手车价格,品牌,新车购入价格,行驶里程,使用时间,车牌所在地,外迁标准1,外迁标准2,变速箱,过户次数,上架时间,超值,急售,0过户,准新车,综合车况,外观检测
8331,6.5,1,14.59,6.81,42,0,0,0,1,0,15,1,1,1,0,1,8
8332,6.3,1,15.72,5.59,67,0,0,0,1,1,15,0,0,0,0,1,8
8333,6.8,0,13.42,1.56,32,1,0,0,1,0,15,1,1,1,0,3,0
8334,6.0,1,10.51,2.7,32,0,0,0,1,0,7,1,0,1,0,3,1
8335,6.0,1,15.39,2.36,51,0,0,0,1,0,7,1,1,1,0,3,0
8336,6.6,1,19.53,6.24,71,0,0,0,1,0,7,1,0,1,0,1,6
8337,6.6,1,17.5,6.45,88,0,0,1,1,0,7,1,0,1,0,3,4
8338,6.6,1,11.32,13.71,31,1,0,0,1,0,15,1,1,1,0,3,0
8339,6.0,1,35.81,15.23,139,0,0,1,1,1,7,1,0,0,0,1,8
8340,7.0,1,22.71,5.05,73,0,0,1,1,1,15,1,0,0,0,3,0
8341,6.28,0,44.29,9.97,122,2,0,1,1,0,15,1,1,1,0,3,1
8342,6.5,1,30.37,9.3,73,2,0,0,1,2,15,1,0,0,0,3,3
8343,6.5,1,17.91,3.11,82,2,0,0,1,0,15,0,0,1,0,3,3
8344,7.0,1,30.37,4.45,72,2,0,0,1,1,7,1,0,0,0,3,2
8345,6.5,0,23.46,11.7,129,1,0,1,1,0,7,1,0,1,0,1,11
8346,7.0,0,27.73,13.34,89,1,0,1,1,2,15,0,1,0,0,2,5
8347,6.88,1,14.26,8.84,55,1,0,0,1,0,15,0,0,1,0,1,6
8348,6.5,0,11.55,3.77,31,0,0,0,1,1,15,1,0,0,0,3,0
8349,6.2,1,51.0,15.17,107,1,0,1,1,0,15,1,0,1,0,3,4
8350,6.5,1,21.04,11.69,103,0,0,1,1,0,15,1,0,1,0,3,3
8351,6.0,1,20.93,8.69,97,1,0,1,1,0,7,1,1,1,0,1,6
8352,6.3,0,14.53,4.88,51,1,0,0,0,0,15,1,1,1,0,3,0
8353,6.5,1,9.97,9.59,47,0,0,0,1,1,15,1,0,0,0,3,3
8354,7.0,1,13.22,12.09,61,2,0,0,1,0,7,1,0,1,0,1,8
8355,6.8,1,24.94,15.81,130,1,0,1,1,3,15,0,0,0,0,1,10
8356,6.0,0,42.33,15.1,147,1,0,1,1,0,7,1,1,1,0,1,7
8357,6.0,1,17.19,9.25,66,0,0,0,1,0,15,1,0,1,0,3,3
8358,6.8,1,14.63,8.28,69,1,0,0,1,0,15,1,1,1,0,2,5
8359,6.0,0,26.25,6.44,65,1,0,0,1,1,15,1,0,0,0,3,0
8360,6.8,1,23.75,13.16,103,1,0,1,1,0,1,1,0,1,0,1,8
8361,7.0,1,16.15,3.47,64,2,0,0,1,0,1,1,1,1,0,2,3
8362,6.4,1,15.11,7.58,68,0,0,0,1,0,15,1,0,1,0,2,4
8363,6.3,1,19.42,5.74,85,1,0,0,1,0,15,0,0,1,0,2,5
8364,6.6,1,13.13,2.94,24,2,0,0,1,0,15,1,0,1,0,3,0
8365,6.45,1,12.28,8.4,73,1,0,0,1,1,15,1,1,0,0,3,2
8366,6.68,1,12.49,6.71,53,0,0,0,1,0,1,1,1,1,0,2,4
8367,6.5,0,13.53,1.05,108,1,0,0,1,0,1,1,0,1,1,3,0
8368,6.38,1,15.32,6.85,45,2,0,0,1,3,1,1,0,0,0,3,0
8369,6.99,1,27.09,8.75,107,1,0,1,1,1,1,1,0,0,0,1,9
8370,6.8,1,25.27,13.86,117,2,0,1,1,0,1,1,1,1,0,2,5
8371,6.58,0,14.47,6.28,52,1,0,0,1,0,1,1,1,1,0,3,1
8372,6.0,1,16.15,4.11,66,0,0,0,1,0,1,1,0,1,0,2,2
8373,6.08,1,20.49,9.85,110,1,0,1,1,0,1,1,1,1,0,3,5
8374,6.38,1,12.49,8.97,63,1,0,0,1,0,1,1,0,1,0,3,4
8375,6.38,0,9.9,1.73,41,0,0,0,1,0,1,1,0,1,0,3,1
8376,6.35,1,10.41,4.53,25,1,0,0,1,0,1,0,0,1,0,3,5
8377,6.98,1,31.13,10.33,126,2,0,1,1,0,1,1,0,1,0,3,5
8378,6.3,1,20.31,11.11,122,0,0,1,0,0,15,0,0,1,0,1,12
8379,6.58,0,8.13,2.32,20,0,0,0,1,0,1,1,0,1,0,3,0
8380,6.5,0,11.97,2.57,47,0,0,0,1,0,15,1,0,1,0,2,3
8381,6.38,1,14.09,5.09,41,1,0,0,1,0,1,0,0,1,0,3,0
8382,7.0,0,12.49,4.56,21,1,0,0,1,0,1,1,0,1,0,3,0
8383,6.58,1,12.28,3.31,70,0,0,0,1,0,15,1,0,1,0,3,3
8384,6.65,1,10.73,2.37,51,1,0,0,1,0,1,0,0,1,0,1,7
8385,6.88,1,16.15,6.02,80,1,0,0,1,0,1,1,0,1,0,1,7
8386,6.68,1,9.99,2.25,23,1,0,0,1,1,1,1,0,0,0,3,1
8387,6.5,1,10.41,3.91,22,0,0,0,1,0,1,1,0,1,0,3,1
8388,7.0,0,14.26,11.84,71,1,0,0,1,0,15,0,0,1,0,2,4
8389,6.18,0,14.59,8.3,52,1,0,0,1,0,1,1,0,1,0,3,0
8390,6.98,1,17.5,4.95,116,2,0,1,1,0,1,0,0,1,0,3,0
8391,6.2,1,26.03,19.58,129,1,0,1,1,3,1,1,0,0,0,3,0
8392,6.98,1,8.95,4.12,33,1,0,0,1,0,1,1,1,1,0,2,2
8393,6.5,1,23.75,15.76,115,2,0,1,1,0,1,1,1,1,0,3,5
8394,6.88,1,8.95,1.29,35,1,0,0,1,0,1,1,0,1,0,3,0
8395,6.48,1,26.92,10.71,111,2,0,1,1,0,1,1,0,1,0,3,0
8396,6.7,1,32.54,13.87,125,0,0,1,1,4,15,1,1,0,0,2,2
8397,6.8,1,17.5,6.5,95,2,0,1,1,0,1,1,0,1,0,3,0
8398,6.08,1,15.62,3.77,71,0,0,0,1,1,1,1,0,0,0,3,4
8399,6.5,1,36.22,10.57,138,2,0,1,1,1,1,1,0,0,0,3,0
8400,7.0,0,11.25,2.92,32,0,0,0,1,0,15,0,0,1,0,3,0
8401,6.8,1,13.96,3.97,45,1,0,0,1,0,30,1,0,1,0,2,5
8402,6.48,1,47.87,20.49,123,1,0,1,1,1,30,0,0,0,0,3,5
8403,6.0,1,19.19,3.79,71,0,0,0,1,0,30,0,0,1,0,3,0
8404,7.0,1,33.43,6.6,107,2,0,1,1,1,15,1,0,0,0,1,8
8405,6.0,1,17.81,12.64,78,1,0,0,1,0,15,0,0,1,0,2,4
8406,6.0,1,14.59,1.57,70,0,0,0,1,0,15,1,0,1,0,3,3
8407,6.5,0,9.99,0.59,96,0,0,0,1,0,15,1,0,1,1,3,0
8408,6.0,1,16.15,11.16,91,2,0,1,1,0,7,1,1,1,0,1,10
8409,6.2,1,27.12,11.87,82,0,0,0,1,0,15,1,0,1,0,2,4
8410,6.58,1,16.15,7.35,91,0,0,1,1,1,7,1,0,0,0,3,0
8411,6.0,1,12.49,6.06,56,0,0,0,1,0,15,1,0,1,0,3,4
8412,7.0,1,13.55,8.09,49,0,0,0,1,0,7,1,0,1,0,3,0
8413,6.0,1,8.85,2.55,132,1,0,0,1,0,15,1,0,1,0,3,0
8414,6.5,0,54.06,11.3,168,1,1,1,1,2,15,1,0,0,0,3,0
8415,6.0,1,43.2,23.25,153,2,0,1,1,0,7,1,0,1,0,3,2
8416,6.38,1,12.5,8.3,51,1,0,0,1,1,15,0,0,0,0,3,0
8417,6.5,1,10.3,1.56,29,0,0,0,0,0,15,0,0,1,0,3,0
8418,6.0,1,14.63,12.5,93,2,0,1,1,0,15,1,0,1,0,3,3
8419,7.0,0,16.56,4.22,61,0,0,0,1,1,30,1,0,0,0,3,1
8420,7.0,1,16.48,3.24,48,0,0,0,1,0,30,1,0,1,0,3,0
8421,6.88,1,23.75,16.31,94,0,0,0,1,1,7,1,0,0,0,3,0
8422,6.2,0,14.47,6.91,45,0,0,0,1,0,7,1,0,1,0,3,0
8423,6.0,1,10.42,2.03,51,0,0,0,1,0,15,0,0,1,0,2,4
8424,6.8,1,14.37,9.52,49,0,0,0,1,1,30,1,0,0,0,3,0
8425,7.0,1,12.8,0.83,12,0,0,0,1,0,15,0,0,1,1,1,7
8426,6.2,0,12.49,3.61,40,1,0,0,1,0,7,1,1,1,0,3,5
8427,7.0,1,14.58,6.3,66,1,0,0,1,0,7,1,0,1,0,1,9
8428,6.8,0,10.93,3.27,36,1,0,0,0,0,15,0,0,1,0,2,3
8429,6.8,1,13.02,6.59,38,0,0,0,0,0,15,0,0,1,0,3,2
8430,6.0,1,15.72,11.56,99,2,0,1,1,0,15,1,0,1,0,2,2
8431,7.0,1,8.85,3.2,12,2,0,0,1,0,7,0,0,1,0,2,1
8432,7.0,1,26.03,10.07,117,2,0,1,1,1,7,1,0,0,0,3,4
8433,6.2,1,13.96,2.22,54,1,0,0,1,0,7,1,0,1,0,3,0
8434,7.0,1,15.11,6.34,68,2,0,0,1,2,7,1,0,0,0,3,4
8435,7.0,1,18.76,7.24,60,1,0,0,1,0,15,0,0,1,0,2,4
8436,6.98,1,15.62,7.14,65,1,0,0,1,1,15,1,0,0,0,3,4
8437,6.5,1,19.8,5.67,79,0,0,0,1,0,15,1,0,1,0,3,2
8438,6.0,1,24.62,19.08,137,1,1,1,1,0,15,0,0,1,0,1,15
8439,6.6,1,14.47,4.3,49,1,0,0,1,0,15,1,1,1,0,3,5
8440,6.3,1,13.85,6.75,101,1,0,1,1,0,7,1,1,1,0,1,6
8441,6.2,1,14.28,1.27,50,2,0,0,1,0,15,1,1,1,0,3,3
8442,6.8,1,11.45,3.38,32,1,0,0,1,0,15,1,1,1,0,2,4
8443,6.3,1,13.55,4.51,66,0,0,0,1,0,15,1,0,1,0,3,3
8444,6.8,1,12.29,3.24,17,0,0,0,1,0,7,1,1,1,0,3,0
8445,6.0,0,9.78,4.81,22,1,0,0,1,0,15,1,1,1,0,3,0
8446,6.8,0,75.77,12.51,139,0,0,1,1,2,7,0,1,0,0,1,13
8447,7.0,1,15.99,5.08,56,0,0,0,1,0,15,1,0,1,0,3,1
8448,6.88,1,17.3,8.56,93,1,0,1,1,1,15,1,0,0,0,3,0
8449,6.6,1,16.15,9.04,94,0,0,1,1,1,15,1,0,0,0,3,0
8450,6.5,0,8.96,0.24,12,1,0,0,1,0,7,1,0,1,1,3,0
8451,7.0,1,20.17,11.33,110,0,0,1,1,0,15,1,1,1,0,1,8
8452,6.38,1,12.07,5.91,59,0,0,0,1,0,7,1,0,1,0,3,0
8453,6.68,1,12.28,12.19,54,1,0,1,1,0,15,1,0,1,0,2,5
8454,6.0,0,14.26,1.31,49,1,0,0,1,0,7,1,0,1,0,3,0
8455,6.98,0,8.12,0.77,120,2,0,0,1,0,7,1,1,1,1,3,0
8456,6.5,1,17.78,18.62,81,2,0,0,1,0,7,1,1,1,0,3,0
8457,6.4,1,9.31,4.88,53,1,0,0,1,1,7,1,0,0,0,3,0
8458,6.5,0,13.22,3.48,82,1,0,1,1,0,15,1,0,1,0,3,1
8459,7.0,0,13.85,5.53,37,0,0,0,1,2,15,0,0,0,0,3,3
8460,7.0,1,12.92,8.97,57,0,0,0,1,0,7,1,1,1,0,1,6
8461,6.0,1,13.23,4.13,66,0,0,0,1,0,15,1,0,1,0,3,2
8462,6.8,1,40.71,8.3,118,0,0,1,1,0,30,0,0,1,0,3,1
8463,6.5,0,19.73,10.32,86,1,0,0,0,1,15,0,0,0,0,3,4
8464,6.6,1,13.22,4.07,56,0,0,0,1,0,15,1,0,1,0,3,0
8465,7.0,1,16.77,15.78,77,0,0,0,1,0,7,0,0,1,0,3,3
8466,6.0,0,20.61,8.48,110,0,0,1,1,0,7,1,0,1,0,3,0
8467,6.3,1,32.65,13.76,131,0,0,1,1,2,7,1,1,0,0,3,4
8468,6.8,1,8.95,1.36,15,1,0,0,1,0,15,0,0,1,0,2,2
8469,6.8,1,17.71,22.47,72,0,0,0,1,0,7,0,0,1,0,3,5
8470,6.88,1,10.42,6.21,51,1,0,0,1,0,15,1,1,1,0,3,3
8471,6.2,1,25.0,10.21,124,1,1,1,1,0,15,1,1,1,0,3,0
8472,6.9,0,12.91,5.02,37,0,0,0,1,0,15,1,0,1,0,3,0
8473,6.5,1,30.7,24.34,134,1,0,1,1,2,7,1,1,0,0,1,7
8474,6.0,1,13.64,4.59,121,2,0,1,1,1,15,0,0,0,0,3,5
8475,6.89,1,11.45,5.86,37,0,0,0,1,0,7,1,0,1,0,3,0
8476,7.0,1,18.76,10.16,58,0,0,0,1,0,15,1,0,1,0,2,2
8477,6.0,1,11.77,7.21,43,1,0,0,1,0,7,1,0,1,0,3,0
8478,6.4,1,10.63,0.95,40,1,0,0,1,0,30,1,1,1,0,3,2
8479,6.0,1,20.27,6.2,84,2,0,0,1,0,7,1,0,1,0,2,5
8480,6.8,1,25.27,12.66,106,2,0,1,1,0,15,1,1,1,0,3,0
8481,6.6,1,12.49,10.61,65,1,0,0,1,0,7,0,0,1,0,2,3
8482,6.98,1,30.22,11.39,110,1,0,0,1,0,7,1,1,1,0,3,0
8483,6.28,1,30.37,7.92,73,2,0,0,1,1,15,1,0,0,0,3,0
8484,6.08,1,9.36,3.77,18,0,0,0,1,0,15,1,0,1,0,3,0
8485,6.8,0,23.97,13.4,84,2,0,0,1,0,7,1,1,1,0,3,4
8486,6.58,0,16.67,14.03,52,1,0,0,1,0,30,1,0,1,0,1,6
8487,7.0,0,21.04,5.42,54,2,0,0,1,0,15,1,0,1,0,1,6
8488,6.0,1,8.64,2.04,34,0,0,0,0,1,7,1,1,0,0,3,0
8489,6.0,1,26.03,12.6,90,1,0,0,1,0,7,1,1,1,0,2,4
8490,6.08,0,18.11,5.19,66,0,0,0,1,1,7,1,0,0,0,3,2
8491,6.6,1,9.78,5.74,51,0,0,0,1,0,15,1,0,1,0,3,0
8492,6.8,1,15.21,8.8,75,0,0,1,0,0,7,0,0,1,0,1,6
8493,6.0,1,26.03,19.62,107,0,0,1,1,1,7,0,0,0,0,3,5
8494,6.9,1,18.76,9.56,43,0,0,0,1,0,15,1,0,1,0,3,5
8495,6.5,1,25.64,12.78,59,2,0,0,1,2,15,1,1,0,0,3,0
8496,6.6,0,21.88,7.84,48,2,0,0,1,0,15,1,0,1,0,3,4
8497,6.5,1,31.13,13.08,111,2,0,1,1,0,7,1,1,1,0,1,10
8498,7.0,1,11.46,1.67,48,0,0,0,1,0,7,1,1,1,0,3,2
8499,6.6,1,24.94,9.02,93,1,0,1,1,0,15,1,0,1,0,3,2
8500,7.0,1,16.59,10.54,78,0,0,0,1,0,15,1,1,1,0,1,6
8501,6.98,1,22.69,17.4,78,0,0,0,1,1,15,1,0,0,0,3,5
8502,7.0,0,14.08,2.44,46,1,0,0,1,0,15,1,0,1,0,2,2
8503,6.0,0,7.49,2.28,96,0,0,0,0,0,7,1,0,1,0,2,2
8504,6.2,1,20.93,8.72,140,1,0,1,1,0,15,1,0,1,0,3,0
8505,7.0,1,14.09,2.61,45,0,0,0,1,0,15,1,0,1,0,3,0
8506,7.0,0,14.53,2.4,24,0,0,0,1,0,15,1,1,1,0,3,1
8507,6.8,1,8.53,1.79,36,1,0,0,1,0,15,0,0,1,0,3,4
8508,6.5,1,25.27,11.99,116,0,0,1,1,0,30,1,0,1,0,3,0
8509,7.0,1,23.64,18.32,123,2,0,1,1,0,15,1,0,1,0,3,0
8510,6.8,1,39.84,7.73,137,1,0,1,1,1,30,0,0,0,0,3,2
8511,6.5,1,14.07,2.86,34,1,0,0,1,0,30,1,0,1,0,3,2
8512,6.5,1,20.84,6.43,87,0,0,0,1,1,15,1,0,0,0,3,3
8513,6.1,1,10.83,2.78,57,1,0,0,1,0,30,1,1,1,0,3,2
8514,6.2,1,14.37,10.44,66,1,0,1,1,0,15,0,0,1,0,1,7
8515,6.8,1,22.69,13.98,84,1,0,0,1,1,15,1,1,0,0,3,5
8516,6.0,0,31.68,6.76,92,2,0,1,1,0,15,1,0,1,0,3,0
8517,6.39,1,24.6,16.04,77,1,0,0,1,0,15,1,0,1,0,3,0
8518,6.5,1,8.95,9.45,60,1,0,0,1,0,30,1,1,1,0,3,2
8519,6.8,1,65.02,9.1,129,0,0,1,1,2,15,1,0,0,0,1,9
8520,6.5,0,93.13,14.13,172,2,1,1,1,1,15,0,0,0,0,1,6
8521,6.2,0,12.49,4.46,52,1,0,0,1,0,30,1,0,1,0,3,0
8522,6.8,1,20.17,8.62,92,0,0,1,1,1,15,0,0,0,0,2,5
8523,7.0,0,53.08,14.85,165,0,0,1,1,2,15,1,0,0,0,3,2
8524,6.5,1,13.75,8.05,48,2,0,0,1,1,15,0,0,0,0,2,5
8525,7.0,0,18.75,9.19,56,0,0,0,1,0,15,0,0,1,0,1,9
8526,6.1,0,23.51,4.7,100,1,0,1,1,0,15,1,0,1,0,3,3
8527,6.75,1,12.5,3.66,35,1,0,0,1,0,15,1,0,1,0,3,3
8528,6.28,0,13.95,7.32,59,0,0,0,1,1,15,1,0,0,0,3,2
8529,6.6,1,13.01,9.4,70,1,0,0,1,0,30,0,0,1,0,3,3
8530,6.5,1,14.58,5.02,73,0,0,0,0,0,30,1,0,1,0,3,1
8531,7.0,1,12.92,7.88,48,0,0,0,1,0,15,1,0,1,0,3,0
8532,6.96,1,19.79,10.45,69,0,0,0,1,1,15,1,0,0,0,3,0
8533,6.99,1,34.63,11.03,116,1,0,1,1,1,30,1,0,0,0,1,6
8534,6.9,1,11.77,8.45,21,0,0,0,1,0,15,0,0,1,0,3,0
8535,6.9,1,39.84,8.24,107,2,0,1,1,0,30,1,0,1,0,1,7
8536,6.98,0,13.74,5.78,50,1,0,0,0,0,15,1,0,1,0,3,0
8537,6.0,1,15.72,7.86,60,0,0,0,0,0,15,1,0,1,0,3,0
8538,6.2,0,7.28,0.41,18,0,0,0,1,0,15,1,0,1,0,3,0
8539,6.2,1,45.98,14.12,147,0,0,1,1,3,15,1,1,0,0,3,4
8540,7.0,0,16.56,8.35,51,0,0,0,1,0,15,1,1,1,0,2,1
8541,6.2,1,8.11,0.93,13,0,0,0,0,0,15,1,0,1,0,3,1
8542,7.0,1,21.77,8.43,96,0,0,1,1,0,15,1,0,1,0,1,13
8543,6.08,1,8.12,3.35,29,0,0,0,0,0,15,1,0,1,0,3,3
8544,7.0,0,13.22,3.15,66,0,0,0,1,1,15,1,0,0,0,3,0
8545,6.0,0,21.9,27.6,65,1,0,0,1,0,15,1,0,1,0,3,0
8546,6.08,1,9.16,10.47,58,1,0,0,1,0,15,1,0,1,0,3,3
8547,6.6,1,28.63,12.86,115,0,0,1,1,0,15,1,0,1,0,2,3
8548,6.0,1,13.02,6.1,65,1,0,0,1,0,30,1,1,1,0,2,5
8549,6.0,1,7.6,2.33,120,1,0,0,0,0,15,1,0,1,0,3,0
8550,6.0,1,33.63,21.41,126,1,0,1,1,0,30,1,1,1,0,1,12
8551,7.0,1,18.76,14.85,70,1,0,0,1,0,30,1,0,1,0,3,3
8552,7.0,1,19.3,14.22,72,1,0,1,1,0,60,0,0,1,0,2,3
8553,7.0,1,25.0,11.44,100,0,0,0,1,0,60,1,0,1,0,3,0
8554,7.0,0,18.75,9.88,51,0,0,0,1,1,30,1,0,0,0,3,3
8555,6.3,1,16.86,9.36,71,1,0,0,1,0,60,1,1,1,0,3,2
8556,7.0,1,11.45,6.13,33,1,0,0,1,0,60,0,0,1,0,2,3
8557,6.8,1,13.85,3.9,99,0,0,0,1,1,30,1,1,0,0,3,2
8558,6.88,1,36.88,13.28,159,2,0,1,1,1,60,1,0,0,0,1,9
8559,6.38,1,12.29,6.72,68,1,0,0,1,1,30,1,1,0,0,3,0
8560,6.2,1,24.94,10.11,129,0,0,1,1,3,15,0,1,0,0,3,5
8561,6.78,1,12.28,5.92,72,1,0,0,1,0,60,1,0,1,0,3,4
8562,6.88,1,12.39,7.01,69,0,0,0,1,2,30,1,0,0,0,1,6
8563,6.98,1,19.52,6.45,117,1,0,1,1,2,60,0,0,0,0,3,3
8564,6.98,1,22.69,8.05,78,1,0,1,1,1,60,1,0,0,0,3,0
8565,6.3,1,13.55,6.83,48,1,0,0,1,0,60,1,0,1,0,3,0
8566,6.53,0,7.7,1.65,24,1,0,0,1,0,30,1,0,1,0,3,2
8567,6.0,1,43.41,15.56,149,2,0,1,1,1,60,0,0,0,0,3,3
8568,6.38,1,8.53,4.28,51,0,0,0,1,0,15,0,0,1,0,3,1
8569,6.5,1,12.92,7.96,72,0,0,0,1,0,60,1,0,1,0,2,2
8570,6.98,1,12.07,4.27,54,0,0,0,1,0,60,1,1,1,0,3,1
8571,6.15,1,13.33,5.22,59,0,0,0,1,0,60,1,0,1,0,3,0
8572,6.3,1,19.19,12.52,85,1,0,0,1,0,60,1,0,1,0,3,0
8573,6.5,1,30.82,10.01,112,1,0,1,1,2,60,1,1,0,0,1,12
8574,6.08,1,14.38,7.79,77,0,0,0,1,0,60,1,1,1,0,3,2
8575,6.5,1,17.5,11.77,104,1,0,1,1,0,60,1,1,1,0,3,1
8576,6.8,1,23.32,15.07,134,0,0,1,1,3,60,1,1,0,0,3,0
8577,6.58,0,14.59,4.78,53,0,0,0,1,1,30,1,0,0,0,3,1
8578,6.98,0,17.78,8.56,55,0,0,0,1,3,60,1,0,0,0,3,0
8579,6.38,1,16.15,5.02,98,1,0,1,1,1,60,1,0,0,0,1,11
8580,6.9,1,18.44,9.58,74,1,0,0,1,0,30,1,0,1,0,3,2
8581,6.0,1,42.32,17.48,122,0,0,1,1,1,15,1,1,0,0,3,4
8582,6.5,1,37.77,16.67,127,1,0,1,1,0,60,1,1,1,0,1,11
8583,6.0,0,11.45,4.84,59,1,0,0,0,0,30,1,0,1,0,3,3
8584,6.18,0,24.2,9.14,107,2,0,1,1,2,60,1,0,0,0,3,1
8585,6.28,1,10.41,2.99,31,0,0,0,1,0,30,1,0,1,0,3,3
8586,6.9,0,27.87,11.63,95,2,0,1,1,0,60,1,0,1,0,3,1
8587,6.3,1,19.42,8.81,84,1,0,0,1,0,60,0,0,1,0,3,5
8588,7.0,0,20.5,18.52,77,2,0,0,1,0,30,1,0,1,0,1,8
8589,6.88,1,22.78,11.82,101,1,0,1,1,0,60,1,0,1,0,3,1
8590,6.18,1,27.12,20.74,111,0,0,1,1,1,60,1,0,0,0,3,5
8591,6.9,1,10.2,1.44,120,0,0,0,1,2,15,0,1,0,1,3,2
8592,6.6,1,25.61,10.33,98,0,0,1,1,0,60,1,0,1,0,3,4
8593,6.8,1,10.83,2.77,53,1,0,0,1,0,60,1,1,1,0,3,0
8594,6.0,1,15.1,7.89,113,0,0,1,1,0,30,1,1,1,0,1,8
8595,6.1,1,8.53,4.89,56,1,0,0,1,1,30,1,0,0,0,3,3
8596,6.3,0,31.23,14.62,147,2,0,1,1,1,60,1,0,0,0,3,4
8597,7.0,1,12.92,4.75,56,0,0,0,1,1,60,1,1,0,0,3,2
8598,6.0,1,12.49,5.36,66,1,0,0,1,0,30,0,0,1,0,1,10
8599,6.3,1,15.72,6.9,85,1,0,0,1,0,30,0,0,1,0,3,2
8600,6.3,1,14.28,4.68,77,0,0,0,1,0,60,1,0,1,0,3,0
8601,6.0,1,12.92,8.5,67,0,0,0,1,0,30,1,0,1,0,3,3
8602,6.0,0,17.52,10.12,124,1,0,1,1,0,60,1,0,1,0,3,0
8603,6.2,1,22.12,16.84,130,1,0,1,1,0,30,0,0,1,0,1,12
8604,6.0,0,32.55,16.49,127,1,0,1,1,0,60,0,0,1,0,1,6
8605,7.0,1,29.54,6.11,125,1,0,1,1,0,120,0,0,1,0,3,5
8606,6.0,1,23.64,15.11,129,1,0,1,1,0,30,0,0,1,0,1,11
8607,6.6,1,21.69,17.61,77,1,0,0,0,0,30,0,0,1,0,3,4
8608,6.3,1,16.15,9.13,95,1,0,1,1,0,30,0,0,1,0,1,9
8609,6.5,1,26.03,14.22,124,1,0,1,1,2,30,1,0,0,0,3,5
8610,7.0,1,15.62,5.06,68,0,0,0,1,0,30,0,0,1,0,3,4
8611,6.5,1,8.85,0.99,17,1,0,0,1,0,60,0,0,1,0,3,0
8612,6.2,1,14.28,12.45,77,1,0,1,1,0,60,0,0,1,0,1,14
8613,6.2,1,14.38,7.32,85,1,0,1,1,0,60,0,0,1,0,3,0
8614,6.0,0,23.86,7.91,109,1,0,1,1,1,30,1,1,0,0,1,11
8615,7.0,1,13.02,10.48,76,0,0,1,1,0,30,0,0,1,0,1,6
8616,6.8,1,14.17,4.04,32,1,0,0,1,0,60,0,0,1,0,3,0
8617,6.3,1,14.48,6.16,83,1,0,0,1,0,30,0,0,1,0,3,1
8618,7.0,1,14.17,2.79,25,1,0,0,1,0,60,1,0,1,0,2,2
8619,6.6,1,21.7,9.58,95,0,0,0,1,0,30,1,1,1,0,3,0
8620,6.5,0,10.44,4.44,30,1,0,0,0,3,15,1,1,0,0,3,1
8621,6.25,0,13.24,3.18,45,1,0,0,1,0,15,1,0,1,0,3,2
8622,7.0,0,11.68,2.08,33,0,0,0,1,0,60,1,0,1,0,3,0
8623,6.8,1,17.29,13.41,68,1,0,1,1,0,60,0,0,1,0,3,3
8624,6.5,1,12.68,18.4,64,0,0,1,1,0,60,0,0,1,0,1,7
8625,6.5,1,12.49,7.86,69,0,0,0,1,0,60,1,0,1,0,3,0
8626,6.0,0,8.13,0.71,22,1,0,0,1,0,120,1,1,1,0,3,0
8627,6.0,1,16.15,5.66,51,1,0,0,1,0,15,1,0,1,0,1,6
8628,6.5,1,8.95,2.07,21,1,0,0,1,0,15,0,0,1,0,3,1
8629,6.3,1,13.95,7.07,70,1,0,0,1,0,60,1,0,1,0,3,2
8630,6.1,1,13.13,2.54,23,1,0,0,1,0,30,1,0,1,0,1,10
8631,6.7,0,11.78,2.03,43,1,0,0,1,1,30,1,0,0,0,3,5
8632,6.5,0,10.83,5.63,61,1,0,0,0,1,60,1,0,0,0,3,2
8633,6.5,1,16.15,6.54,69,1,0,0,1,0,30,0,0,1,0,1,7
8634,6.6,1,14.15,5.39,47,1,0,0,1,0,60,0,0,1,0,3,1
8635,7.0,1,17.3,6.9,67,1,0,0,1,0,60,0,0,1,0,1,7
8636,6.89,1,15.72,7.47,86,1,0,1,1,0,60,0,0,1,0,3,1
8637,6.0,1,26.03,12.36,136,1,0,1,1,2,60,0,0,0,0,1,8
8638,6.88,1,13.01,9.5,68,1,0,0,1,0,30,1,1,1,0,1,6
8639,6.75,1,23.86,12.64,119,1,0,1,1,1,60,0,0,0,0,1,13
8640,7.0,1,14.37,5.79,47,1,0,0,1,0,30,1,0,1,0,3,0
8641,7.0,1,10.41,2.39,19,1,0,0,1,0,30,1,0,1,0,3,0
8642,7.0,1,26.03,11.85,124,1,0,1,1,0,30,0,0,1,0,1,9
8643,6.0,1,10.93,2.21,36,0,0,0,0,1,60,1,0,0,0,3,2
8644,6.2,0,25.43,12.36,100,1,0,1,1,0,15,0,0,1,0,3,3
8645,6.3,1,11.46,1.4,36,1,0,0,1,0,30,1,0,1,0,3,0
8646,7.0,1,14.26,5.35,74,1,0,0,1,0,30,1,0,1,0,2,3
8647,6.7,1,10.82,2.52,53,1,0,1,1,0,60,0,0,1,0,1,9
8648,6.5,1,10.63,4.57,36,1,0,0,1,1,60,1,0,0,0,1,7
8649,7.0,0,13.53,4.48,42,1,0,0,1,0,30,1,0,1,0,1,8
8650,6.2,1,22.71,9.04,92,1,0,1,1,1,60,1,0,0,0,3,3
8651,6.0,0,25.96,7.39,144,1,0,1,1,1,15,0,0,0,0,2,3
8652,6.08,1,19.72,8.83,101,1,0,0,1,0,3,1,0,1,0,3,3
8653,6.9,0,14.26,4.03,47,1,0,0,1,0,60,1,0,1,0,3,2
