,y_test,xgb_y_pred,y_test,,,,,,,,,,,
536,32.8,35.04299927,32.8,,,,,,,,,,,
537,1.68,1.486446381,1.68,,,,,,,,,,,
538,10.98,13.47416687,10.98,,,,,,,,,,,
539,14,14.00524998,14,,,,,,,,,,,
540,5.4,4.430464268,5.4,,,,,,,,,,,
541,19.18,24.03580475,19.18,,,,,,,,,,,
542,37,36.60077286,37,,,,,,,,,,,
543,7.5,11.51967716,7.5,,,,,,,,,,,
544,1.75,1.967613101,1.75,,,,,,,,,,,
545,36.3,34.28342819,36.3,,,,,,,,,,,
546,9.8,12.46360397,9.8,,,,,,,,,,,
547,2.3,1.97789216,2.3,,,,,,,,,,,
548,10,8.957716942,10,,,,,,,,,,,
549,37.5,29.65222549,37.5,,,,,,,,,,,
550,18.5,20.97240257,18.5,,,,,,,,,,,
551,4,4.935058117,4,,,,,,,,,,,
552,22.8,20.12900543,22.8,,,,,,,,,,,
553,16.8,18.1876564,16.8,,,,,,,,,,,
554,7.6,5.407123566,7.6,,,,,,,,,,,
555,3.8,2.718022585,3.8,,,,,,,,,,,
556,13.98,12.3625679,13.98,,,,,,,,,,,
557,17.5,20.14340401,17.5,,,,,,,,,,,
558,22,21.75569534,22,,,,,,,,,,,
559,38,30.46148109,38,,,,,,,,,,,
560,8,8.926513672,8,,,,,,,,,,,
561,33,33.03985214,33,,,,,,,,,,,
562,2,2.681503057,2,,,,,,,,,,,
563,17.88,14.56064701,17.88,,,,,,,,,,,
564,12,11.81895638,12,,,,,,,,,,,
565,6,6.238592625,6,,,,,,,,,,,
566,13.8,11.27063084,13.8,,,,,,,,,,,
567,6,5.973989487,6,,,,,,,,,,,
568,12,10.59106255,12,,,,,,,,,,,
569,2.5,2.80809164,2.5,,,,,,,,,,,
570,18,21.51662636,18,,,,,,,,,,,
571,13,12.71103191,13,,,,,,,,,,,
572,20,20.02448845,20,,,,,,,,,,,
573,35.8,32.93271637,35.8,,,,,,,,,,,
574,26.9,20.14231873,26.9,,,,,,,,,,,
575,10,10.15226078,10,,,,,,,,,,,
576,16,15.99803162,16,,,,,,,,,,,
577,3.65,6.05155468,3.65,,,,,,,,,,,
578,12.8,11.47198868,12.8,,,,,,,,,,,
579,15.8,18.29568672,15.8,,,,,,,,,,,
580,9,9.164831161,9,,,,,,,,,,,
581,9,8.708380699,9,,,,,,,,,,,
582,10.2,7.149499416,10.2,,,,,,,,,,,
583,16,15.7253294,16,,,,,,,,,,,
584,15,14.51768112,15,,,,,,,,,,,
585,9,8.87163353,9,,,,,,,,,,,
586,13,12.73367596,13,,,,,,,,,,,
587,10,9.975541115,10,,,,,,,,,,,
588,3.8,3.270578623,3.8,,,,,,,,,,,
589,16.7,17.34951782,16.7,,,,,,,,,,,
590,17.8,17.52478409,17.8,,,,,,,,,,,
591,35,34.56493759,35,,,,,,,,,,,
592,12,11.8459959,12,,,,,,,,,,,
593,19.8,18.40529823,19.8,,,,,,,,,,,
594,7.6,7.859619141,7.6,,,,,,,,,,,
595,12,11.74160862,12,,,,,,,,,,,
596,15,16.87463379,15,,,,,,,,,,,
597,20,20.07495308,20,,,,,,,,,,,
598,1.6,1.662776351,1.6,,,,,,,,,,,
599,4.5,5.837052822,4.5,,,,,,,,,,,
600,24,24.02780724,24,,,,,,,,,,,
601,21,21.10847855,21,,,,,,,,,,,
602,15,15.25186634,15,,,,,,,,,,,
603,27.88,30.39174652,27.88,,,,,,,,,,,
604,7,7.073676586,7,,,,,,,,,,,
605,23,23.12521362,23,,,,,,,,,,,
606,16.8,15.46273422,16.8,,,,,,,,,,,
607,8.5,8.309639931,8.5,,,,,,,,,,,
608,19.2,19.54196739,19.2,,,,,,,,,,,
609,8.95,9.321008682,8.95,,,,,,,,,,,
610,10.5,8.269268036,10.5,,,,,,,,,,,
611,27.8,26.65475082,27.8,,,,,,,,,,,
612,36,28.36835098,36,,,,,,,,,,,
613,9.18,9.844413757,9.18,,,,,,,,,,,
614,5.98,6.686419964,5.98,,,,,,,,,,,
615,3,2.525752544,3,,,,,,,,,,,
616,5.7,8.135059357,5.7,,,,,,,,,,,
617,21,27.80776405,21,,,,,,,,,,,
618,1.5,1.946812153,1.5,,,,,,,,,,,
619,35,35.03632736,35,,,,,,,,,,,
620,10,10.07798958,10,,,,,,,,,,,
621,31,31.1215744,31,,,,,,,,,,,
622,3.5,5.514708042,3.5,,,,,,,,,,,
623,7.98,7.107803822,7.98,,,,,,,,,,,
624,16,16.03528786,16,,,,,,,,,,,
625,4.6,5.416734695,4.6,,,,,,,,,,,
626,18.6,19.19711876,18.6,,,,,,,,,,,
627,19,19.36925697,19,,,,,,,,,,,
628,12.5,14.03746414,12.5,,,,,,,,,,,
629,35.8,34.25173187,35.8,,,,,,,,,,,
630,8.2,6.392579556,8.2,,,,,,,,,,,
631,6.5,6.369466305,6.5,,,,,,,,,,,
632,12.5,14.01106834,12.5,,,,,,,,,,,
633,16.8,18.11375237,16.8,,,,,,,,,,,
634,7.3,7.604712486,7.3,,,,,,,,,,,
635,22,21.99127197,22,,,,,,,,,,,
636,34,33.83499908,34,,,,,,,,,,,
637,23,22.95424271,23,,,,,,,,,,,
638,16,15.8610239,16,,,,,,,,,,,
639,3,3.049401999,3,,,,,,,,,,,
640,2.8,2.911576033,2.8,,,,,,,,,,,
641,14.38,13.76251125,14.38,,,,,,,,,,,
642,10.5,12.02364349,10.5,,,,,,,,,,,
643,35,30.71530342,35,,,,,,,,,,,
644,17.2,18.92372704,17.2,,,,,,,,,,,
645,8.98,9.857479095,8.98,,,,,,,,,,,
646,35,35.01238632,35,,,,,,,,,,,
647,23,23.16279411,23,,,,,,,,,,,
648,2.5,1.815314293,2.5,,,,,,,,,,,
649,21.9,20.05073929,21.9,,,,,,,,,,,
650,8.2,9.033361435,8.2,,,,,,,,,,,
651,10,8.944139481,10,,,,,,,,,,,
652,12,11.80344105,12,,,,,,,,,,,
653,3.1,4.047085762,3.1,,,,,,,,,,,
654,20.6,22.14328384,20.6,,,,,,,,,,,
655,11.3,11.57504845,11.3,,,,,,,,,,,
656,23.5,23.20199966,23.5,,,,,,,,,,,
657,7.5,8.034633636,7.5,,,,,,,,,,,
658,16,15.83017349,16,,,,,,,,,,,
659,12.9,13.32349396,12.9,,,,,,,,,,,
660,26.5,23.73426437,26.5,,,,,,,,,,,
661,15.88,26.21351051,15.88,,,,,,,,,,,
662,3.9,3.386931896,3.9,,,,,,,,,,,
663,11.8,11.0784874,11.8,,,,,,,,,,,
664,34,33.8939476,34,,,,,,,,,,,
665,28,24.22387314,28,,,,,,,,,,,
666,23,22.90499306,23,,,,,,,,,,,
667,24,23.88658524,24,,,,,,,,,,,
668,9.8,10.20027542,9.8,,,,,,,,,,,
669,13.98,15.74146652,13.98,,,,,,,,,,,
670,2.3,3.753386736,2.3,,,,,,,,,,,
671,35.8,34.69565964,35.8,,,,,,,,,,,
672,5.5,6.636992455,5.5,,,,,,,,,,,
673,36.5,37.91717148,36.5,,,,,,,,,,,
674,3.18,2.326257229,3.18,,,,,,,,,,,
675,12.6,13.55248451,12.6,,,,,,,,,,,
676,26,26.15246391,26,,,,,,,,,,,
677,19,18.40243721,19,,,,,,,,,,,
678,10.38,9.727205276,10.38,,,,,,,,,,,
679,7.2,7.842298985,7.2,,,,,,,,,,,
680,16,16.07017136,16,,,,,,,,,,,
681,5,5.119377136,5,,,,,,,,,,,
682,13.99,13.87926769,13.99,,,,,,,,,,,
683,8.2,9.260004044,8.2,,,,,,,,,,,
684,18.8,20.0043087,18.8,,,,,,,,,,,
685,11.88,12.07428837,11.88,,,,,,,,,,,
686,8.88,10.37022114,8.88,,,,,,,,,,,
687,13.5,11.04640865,13.5,,,,,,,,,,,
688,4.5,5.784969807,4.5,,,,,,,,,,,
689,9.5,12.21840477,9.5,,,,,,,,,,,
690,18.5,22.69844627,18.5,,,,,,,,,,,
691,18,17.79151535,18,,,,,,,,,,,
692,7.78,8.320203781,7.78,,,,,,,,,,,
693,18,17.92777252,18,,,,,,,,,,,
694,25,21.42672539,25,,,,,,,,,,,
695,20,19.90167999,20,,,,,,,,,,,
696,16,15.71456718,16,,,,,,,,,,,
697,3.1,4.031328201,3.1,,,,,,,,,,,
698,26.6,26.04825401,26.6,,,,,,,,,,,
699,19.6,22.94985199,19.6,,,,,,,,,,,
700,37.6,33.89599609,37.6,,,,,,,,,,,
701,12.38,14.15494919,12.38,,,,,,,,,,,
702,6.5,7.255280018,6.5,,,,,,,,,,,
703,12.5,12.57799053,12.5,,,,,,,,,,,
704,6.5,7.816647053,6.5,,,,,,,,,,,
705,7,6.951398373,7,,,,,,,,,,,
706,10.3,7.895701885,10.3,,,,,,,,,,,
707,17.5,18.95604515,17.5,,,,,,,,,,,
708,14,14.01642609,14,,,,,,,,,,,
709,2,2.129697323,2,,,,,,,,,,,
710,11.58,12.97498989,11.58,,,,,,,,,,,
711,15,13.42306232,15,,,,,,,,,,,
712,14,13.95576954,14,,,,,,,,,,,
713,11.8,10.71704674,11.8,,,,,,,,,,,
714,38,37.9552536,38,,,,,,,,,,,
715,17.5,18.52911377,17.5,,,,,,,,,,,
716,15.8,18.04430389,15.8,,,,,,,,,,,
717,21.3,21.9608078,21.3,,,,,,,,,,,
718,18,16.29586411,18,,,,,,,,,,,
719,3.6,4.245101929,3.6,,,,,,,,,,,
720,27,26.92180252,27,,,,,,,,,,,
721,16,15.87501526,16,,,,,,,,,,,
722,3.4,4.8840909,3.4,,,,,,,,,,,
723,5.88,5.70531559,5.88,,,,,,,,,,,
724,5,4.971565723,5,,,,,,,,,,,
725,9.5,9.095943451,9.5,,,,,,,,,,,
726,25,24.7603569,25,,,,,,,,,,,
727,8.5,7.600487232,8.5,,,,,,,,,,,
728,8,7.58993721,8,,,,,,,,,,,
729,10,10.00214767,10,,,,,,,,,,,
730,14.5,18.11960983,14.5,,,,,,,,,,,
731,9.5,8.141242981,9.5,,,,,,,,,,,
732,16.5,16.9154377,16.5,,,,,,,,,,,
733,14,15.98311329,14,,,,,,,,,,,
734,14.5,17.58040619,14.5,,,,,,,,,,,
735,20,19.9382534,20,,,,,,,,,,,
736,9.2,10.1733427,9.2,,,,,,,,,,,
737,15.3,15.71773148,15.3,,,,,,,,,,,
738,24.8,23.78104591,24.8,,,,,,,,,,,
739,4.28,7.334251404,4.28,,,,,,,,,,,
740,16.5,16.0277195,16.5,,,,,,,,,,,
741,7.3,9.48814106,7.3,,,,,,,,,,,
742,8,7.773295403,8,,,,,,,,,,,
743,32,32.10593033,32,,,,,,,,,,,
744,1.38,1.938520074,1.38,,,,,,,,,,,
745,15,15.04710007,15,,,,,,,,,,,
746,12,10.81645679,12,,,,,,,,,,,
747,20,19.99559402,20,,,,,,,,,,,
748,1,1.444719195,1,,,,,,,,,,,
749,5.5,5.040621758,5.5,,,,,,,,,,,
750,35,34.98616791,35,,,,,,,,,,,
751,15.88,13.87414169,15.88,,,,,,,,,,,
752,31.5,30.14236069,31.5,,,,,,,,,,,
753,6.88,8.21513176,6.88,,,,,,,,,,,
754,19,19.03943634,19,,,,,,,,,,,
755,24.6,20.36091805,24.6,,,,,,,,,,,
756,23,22.97670174,23,,,,,,,,,,,
757,6.8,8.457265854,6.8,,,,,,,,,,,
758,5.7,5.029737473,5.7,,,,,,,,,,,
759,5.5,5.971675873,5.5,,,,,,,,,,,
760,23,23.03017235,23,,,,,,,,,,,
761,14.5,15.34533024,14.5,,,,,,,,,,,
762,14.6,12.26281834,14.6,,,,,,,,,,,
763,14,14.16610813,14,,,,,,,,,,,
764,15,14.4846983,15,,,,,,,,,,,
765,15,15.05892277,15,,,,,,,,,,,
766,26,26.0409584,26,,,,,,,,,,,
767,1.7,2.762137175,1.7,,,,,,,,,,,
768,15.5,17.15799522,15.5,,,,,,,,,,,
769,16,17.12735367,16,,,,,,,,,,,
770,12,11.99798107,12,,,,,,,,,,,
771,16.5,17.48313904,16.5,,,,,,,,,,,
772,2.6,2.707891703,2.6,,,,,,,,,,,
773,7,6.958997726,7,,,,,,,,,,,
774,25.8,26.10995674,25.8,,,,,,,,,,,
775,22,22.06078148,22,,,,,,,,,,,
776,14,14.38842392,14,,,,,,,,,,,
777,3.8,5.381509781,3.8,,,,,,,,,,,
778,19.3,17.83791161,19.3,,,,,,,,,,,
779,9.88,8.892301559,9.88,,,,,,,,,,,
780,25,25.21581841,25,,,,,,,,,,,
781,13,13.21114159,13,,,,,,,,,,,
782,6,5.778810024,6,,,,,,,,,,,
783,14.3,17.11387444,14.3,,,,,,,,,,,
784,37.5,27.75295258,37.5,,,,,,,,,,,
785,16,19.96156883,16,,,,,,,,,,,
786,6.5,7.479004383,6.5,,,,,,,,,,,
787,18,18.01984596,18,,,,,,,,,,,
788,32,31.68279457,32,,,,,,,,,,,
789,29,28.9986248,29,,,,,,,,,,,
790,9.38,12.87386227,9.38,,,,,,,,,,,
791,9.9,8.496527672,9.9,,,,,,,,,,,
792,1.5,1.837695003,1.5,,,,,,,,,,,
793,16,15.8217783,16,,,,,,,,,,,
794,33,33.08517456,33,,,,,,,,,,,
795,7.2,7.581697941,7.2,,,,,,,,,,,
796,17,17.50915909,17,,,,,,,,,,,
797,7.2,8.579080582,7.2,,,,,,,,,,,
798,20.52,18.16092682,20.52,,,,,,,,,,,
799,19,19.01417732,19,,,,,,,,,,,
800,13.2,15.55722237,13.2,,,,,,,,,,,
801,12.9,17.33587074,12.9,,,,,,,,,,,
802,21.5,20.48788834,21.5,,,,,,,,,,,
803,4,4.167521,4,,,,,,,,,,,
804,10.38,9.922574043,10.38,,,,,,,,,,,
805,1.58,1.451871157,1.58,,,,,,,,,,,
806,18,18.33847809,18,,,,,,,,,,,
807,8.28,8.686800003,8.28,,,,,,,,,,,
808,8.8,10.49630928,8.8,,,,,,,,,,,
809,12,11.90862179,12,,,,,,,,,,,
810,20,19.92002487,20,,,,,,,,,,,
811,1.65,1.947620869,1.65,,,,,,,,,,,
812,20,19.8924942,20,,,,,,,,,,,
813,8,7.998443127,8,,,,,,,,,,,
814,4.7,5.542016029,4.7,,,,,,,,,,,
815,22,14.84927082,22,,,,,,,,,,,
816,10.2,9.491074562,10.2,,,,,,,,,,,
817,15,15.42875671,15,,,,,,,,,,,
818,23.5,21.58922386,23.5,,,,,,,,,,,
819,3,2.970082521,3,,,,,,,,,,,
820,2.15,2.057885647,2.15,,,,,,,,,,,
821,29,29.00187111,29,,,,,,,,,,,
822,32,31.61116982,32,,,,,,,,,,,
823,36,36.04592514,36,,,,,,,,,,,
824,13,12.92092419,13,,,,,,,,,,,
825,12,12.27698612,12,,,,,,,,,,,
826,21.8,26.95687866,21.8,,,,,,,,,,,
827,5.58,5.960537434,5.58,,,,,,,,,,,
828,6.4,8.20898056,6.4,,,,,,,,,,,
829,12,12.13177204,12,,,,,,,,,,,
830,22.6,23.65190125,22.6,,,,,,,,,,,
831,12.5,11.15860939,12.5,,,,,,,,,,,
832,28,22.95495605,28,,,,,,,,,,,
833,4.98,5.039072514,4.98,,,,,,,,,,,
834,4.3,4.08728075,4.3,,,,,,,,,,,
835,7.88,9.646484375,7.88,,,,,,,,,,,
836,36,35.89712906,36,,,,,,,,,,,
837,16.5,17.87057877,16.5,,,,,,,,,,,
838,2.98,3.300903559,2.98,,,,,,,,,,,
839,4,3.883747339,4,,,,,,,,,,,
840,3.55,2.4421978,3.55,,,,,,,,,,,
841,12.3,11.6159153,12.3,,,,,,,,,,,
842,14.3,13.71312332,14.3,,,,,,,,,,,
843,1.3,1.246952057,1.3,,,,,,,,,,,
844,22,21.78977203,22,,,,,,,,,,,
845,15,15.03477764,15,,,,,,,,,,,
846,3.99,3.915105104,3.99,,,,,,,,,,,
847,18,17.08864403,18,,,,,,,,,,,
848,20.2,24.61948013,20.2,,,,,,,,,,,
849,4.8,5.2819314,4.8,,,,,,,,,,,
850,20.5,20.69330215,20.5,,,,,,,,,,,
851,10.5,10.40740013,10.5,,,,,,,,,,,
852,38.5,35.28628922,38.5,,,,,,,,,,,
853,16.5,18.13025284,16.5,,,,,,,,,,,
854,7.2,8.953131676,7.2,,,,,,,,,,,
855,21.8,21.70014763,21.8,,,,,,,,,,,
856,10.38,13.85341167,10.38,,,,,,,,,,,
857,14.5,16.23214149,14.5,,,,,,,,,,,
858,19.98,20.62998772,19.98,,,,,,,,,,,
859,1.65,2.129570484,1.65,,,,,,,,,,,
860,9.88,6.874607563,9.88,,,,,,,,,,,
861,20.3,19.28572464,20.3,,,,,,,,,,,
862,11,10.7202177,11,,,,,,,,,,,
863,4.5,8.244475365,4.5,,,,,,,,,,,
864,21,21.04164505,21,,,,,,,,,,,
865,23,21.24921989,23,,,,,,,,,,,
866,2.8,4.330513954,2.8,,,,,,,,,,,
867,12.5,11.40984631,12.5,,,,,,,,,,,
868,29,33.76973724,29,,,,,,,,,,,
869,23,28.16383171,23,,,,,,,,,,,
870,13,13.21658611,13,,,,,,,,,,,
871,33,32.74417496,33,,,,,,,,,,,
872,14.45,10.88575459,14.45,,,,,,,,,,,
873,9.98,10.00325775,9.98,,,,,,,,,,,
874,22,22.30552483,22,,,,,,,,,,,
875,13,12.31632423,13,,,,,,,,,,,
876,3,2.622264147,3,,,,,,,,,,,
877,38,37.89588547,38,,,,,,,,,,,
878,12,12.18612671,12,,,,,,,,,,,
879,20,20.12713623,20,,,,,,,,,,,
880,2,2.816435337,2,,,,,,,,,,,
881,22,24.17360306,22,,,,,,,,,,,
882,34.63,34.96536255,34.63,,,,,,,,,,,
883,5,5.034391403,5,,,,,,,,,,,
884,14.5,16.33857727,14.5,,,,,,,,,,,
885,21,20.8575325,21,,,,,,,,,,,
886,21,20.98714256,21,,,,,,,,,,,
887,15.8,20.50671577,15.8,,,,,,,,,,,
888,9.5,10.08375645,9.5,,,,,,,,,,,
889,17.5,14.34273529,17.5,,,,,,,,,,,
890,11,10.11536217,11,,,,,,,,,,,
891,27,25.84257507,27,,,,,,,,,,,
892,6.38,11.2895956,6.38,,,,,,,,,,,
893,33,30.25252724,33,,,,,,,,,,,
894,23,22.73391342,23,,,,,,,,,,,
895,20,20.26977921,20,,,,,,,,,,,
896,6.88,7.030567169,6.88,,,,,,,,,,,
897,4.5,6.619382381,4.5,,,,,,,,,,,
898,2,5.757344246,2,,,,,,,,,,,
899,33.98,29.14431381,33.98,,,,,,,,,,,
900,16,16.06462288,16,,,,,,,,,,,
901,13.2,12.37298489,13.2,,,,,,,,,,,
902,14,13.97083473,14,,,,,,,,,,,
903,27,23.24850082,27,,,,,,,,,,,
904,6.28,7.073766232,6.28,,,,,,,,,,,
905,22.98,20.90816116,22.98,,,,,,,,,,,
906,6.58,7.344367981,6.58,,,,,,,,,,,
907,16.8,17.88874435,16.8,,,,,,,,,,,
908,8,7.911275864,8,,,,,,,,,,,
909,1.5,1.595571876,1.5,,,,,,,,,,,
910,19.5,18.23934555,19.5,,,,,,,,,,,
911,10.8,11.06375408,10.8,,,,,,,,,,,
912,9,6.472119331,9,,,,,,,,,,,
913,18,17.82112885,18,,,,,,,,,,,
914,9,9.089406013,9,,,,,,,,,,,
915,15,14.85320663,15,,,,,,,,,,,
916,11,15.17106533,11,,,,,,,,,,,
917,3.3,4.646025181,3.3,,,,,,,,,,,
918,25,25.02147865,25,,,,,,,,,,,
919,14,18.57839012,14,,,,,,,,,,,
920,40,36.85712433,40,,,,,,,,,,,
921,28,23.48381424,28,,,,,,,,,,,
922,20,20.02250481,20,,,,,,,,,,,
923,4.2,2.360423565,4.2,,,,,,,,,,,
924,1.88,1.598263025,1.88,,,,,,,,,,,
925,28.79,22.21187592,28.79,,,,,,,,,,,
926,5.6,6.255627155,5.6,,,,,,,,,,,
927,27,26.70263481,27,,,,,,,,,,,
928,1.2,2.409900427,1.2,,,,,,,,,,,
929,9,8.270627975,9,,,,,,,,,,,
930,39.5,36.96165466,39.5,,,,,,,,,,,
931,1.88,1.981015563,1.88,,,,,,,,,,,
932,9,11.11006641,9,,,,,,,,,,,
933,13,16.42441559,13,,,,,,,,,,,
934,1.68,1.920727015,1.68,,,,,,,,,,,
935,11.8,12.82231712,11.8,,,,,,,,,,,
936,12.68,9.841576576,12.68,,,,,,,,,,,
937,38.5,36.81047058,38.5,,,,,,,,,,,
938,24,20.9758091,24,,,,,,,,,,,
939,13.5,16.03983879,13.5,,,,,,,,,,,
940,10.6,9.191450119,10.6,,,,,,,,,,,
941,36.8,34.80065918,36.8,,,,,,,,,,,
942,7.38,9.093187332,7.38,,,,,,,,,,,
943,13.8,10.13816261,13.8,,,,,,,,,,,
944,17,17.0013237,17,,,,,,,,,,,
945,8,7.9851861,8,,,,,,,,,,,
946,3.28,3.894503117,3.28,,,,,,,,,,,
947,18,17.89368248,18,,,,,,,,,,,
948,19.8,21.12484169,19.8,,,,,,,,,,,
949,24,23.82242775,24,,,,,,,,,,,
950,8.88,8.323360443,8.88,,,,,,,,,,,
951,27.6,26.55665588,27.6,,,,,,,,,,,
952,2.2,2.478950024,2.2,,,,,,,,,,,
953,8.28,8.01109314,8.28,,,,,,,,,,,
954,18,18.37859726,18,,,,,,,,,,,
955,2.28,2.103551865,2.28,,,,,,,,,,,
956,6.9,6.219891548,6.9,,,,,,,,,,,
957,13.3,12.08817387,13.3,,,,,,,,,,,
958,28,27.81700134,28,,,,,,,,,,,
959,10,10.04369259,10,,,,,,,,,,,
960,22,22.04822731,22,,,,,,,,,,,
961,16.2,17.60824203,16.2,,,,,,,,,,,
962,25.8,30.08842087,25.8,,,,,,,,,,,
963,2.3,3.706105709,2.3,,,,,,,,,,,
964,6.8,5.81040144,6.8,,,,,,,,,,,
965,28,27.87726021,28,,,,,,,,,,,
966,19.5,23.06708908,19.5,,,,,,,,,,,
967,9,8.818360329,9,,,,,,,,,,,
968,7,6.954507351,7,,,,,,,,,,,
969,5.7,7.613223076,5.7,,,,,,,,,,,
970,10.98,10.56658363,10.98,,,,,,,,,,,
971,11.5,13.12594604,11.5,,,,,,,,,,,
972,32,20.4388752,32,,,,,,,,,,,
973,35,35.25812149,35,,,,,,,,,,,
974,12,12.5109272,12,,,,,,,,,,,
975,4,3.91631794,4,,,,,,,,,,,
976,5.98,6.786636353,5.98,,,,,,,,,,,
977,25,24.83143234,25,,,,,,,,,,,
978,8.08,9.939360619,8.08,,,,,,,,,,,
979,22.98,18.67668915,22.98,,,,,,,,,,,
980,38,37.98542786,38,,,,,,,,,,,
981,6.58,6.142631531,6.58,,,,,,,,,,,
982,10.5,9.330963135,10.5,,,,,,,,,,,
983,10.98,11.87187481,10.98,,,,,,,,,,,
984,24,24.07044029,24,,,,,,,,,,,
985,3.2,2.452788115,3.2,,,,,,,,,,,
986,33,28.47046471,33,,,,,,,,,,,
987,18,18.0013504,18,,,,,,,,,,,
988,3.6,4.661599636,3.6,,,,,,,,,,,
989,5.6,7.389958858,5.6,,,,,,,,,,,
990,21,20.89229965,21,,,,,,,,,,,
991,33,32.80501175,33,,,,,,,,,,,
992,18,18.58723259,18,,,,,,,,,,,
993,20,19.95851707,20,,,,,,,,,,,
994,13,12.94333458,13,,,,,,,,,,,
995,5.2,5.872483253,5.2,,,,,,,,,,,
996,7,7.036613941,7,,,,,,,,,,,
997,3,2.106549501,3,,,,,,,,,,,
998,38,37.97140121,38,,,,,,,,,,,
999,8.7,9.183589935,8.7,,,,,,,,,,,
1000,33.88,32.69578934,33.88,,,,,,,,,,,
1001,19,18.71723175,19,,,,,,,,,,,
1002,14,10.70331383,14,,,,,,,,,,,
1003,17.3,17.11243248,17.3,,,,,,,,,,,
1004,32,32.109375,32,,,,,,,,,,,
1005,9.28,8.913459778,9.28,,,,,,,,,,,
1006,8.25,7.565711021,8.25,,,,,,,,,,,
1007,21.5,22.33554649,21.5,,,,,,,,,,,
1008,20.8,18.67387199,20.8,,,,,,,,,,,
1009,20,20.25787354,20,,,,,,,,,,,
1010,4.98,5.95761776,4.98,,,,,,,,,,,
1011,34,34.04193497,34,,,,,,,,,,,
1012,20,19.91749191,20,,,,,,,,,,,
1013,11,10.52421188,11,,,,,,,,,,,
1014,5.3,6.160417557,5.3,,,,,,,,,,,
1015,26.8,23.6518364,26.8,,,,,,,,,,,
1016,13.5,21.96945763,13.5,,,,,,,,,,,
1017,34,35.36946869,34,,,,,,,,,,,
1018,26,27.99837685,26,,,,,,,,,,,
1019,29,32.57601166,29,,,,,,,,,,,
1020,23.5,24.35528183,23.5,,,,,,,,,,,
1021,31.3,33.12640381,31.3,,,,,,,,,,,
1022,15,14.98987007,15,,,,,,,,,,,
1023,4,3.972439528,4,,,,,,,,,,,
1024,26.5,27.07157516,26.5,,,,,,,,,,,
1025,4,4.284243107,4,,,,,,,,,,,
1026,21,20.96968079,21,,,,,,,,,,,
1027,1.6,3.33628273,1.6,,,,,,,,,,,
1028,8,7.85756731,8,,,,,,,,,,,
1029,28,27.89084244,28,,,,,,,,,,,
1030,6.31,6.94300127,6.31,,,,,,,,,,,
1031,17,16.98422813,17,,,,,,,,,,,
1032,19,19.48537064,19,,,,,,,,,,,
1033,9,9.05988884,9,,,,,,,,,,,
1034,18,20.3031559,18,,,,,,,,,,,
1035,8.5,8.700901031,8.5,,,,,,,,,,,
1036,8.8,11.51299095,8.8,,,,,,,,,,,
1037,2.8,2.549413204,2.8,,,,,,,,,,,
1038,34.5,26.45641708,34.5,,,,,,,,,,,
1039,13,13.03635502,13,,,,,,,,,,,
1040,15.5,15.58451748,15.5,,,,,,,,,,,
1041,12.5,12.72155476,12.5,,,,,,,,,,,
1042,1.5,4.16684103,1.5,,,,,,,,,,,
1043,15.3,10.3880043,15.3,,,,,,,,,,,
1044,23,22.7625103,23,,,,,,,,,,,
1045,12,13.66263008,12,,,,,,,,,,,
1046,12,11.97298622,12,,,,,,,,,,,
1047,5.5,5.870527744,5.5,,,,,,,,,,,
1048,2,2.242462397,2,,,,,,,,,,,
1049,12.8,14.98857021,12.8,,,,,,,,,,,
1050,26,25.98045731,26,,,,,,,,,,,
1051,32.38,33.67332458,32.38,,,,,,,,,,,
1052,4.3,4.012066841,4.3,,,,,,,,,,,
1053,23,21.4934845,23,,,,,,,,,,,
1054,20.5,23.56333923,20.5,,,,,,,,,,,
1055,19,18.7688179,19,,,,,,,,,,,
1056,7.3,6.383868217,7.3,,,,,,,,,,,
1057,35,35.2668457,35,,,,,,,,,,,
1058,26.5,28.70656013,26.5,,,,,,,,,,,
1059,21,23.51332092,21,,,,,,,,,,,
1060,10,9.923721313,10,,,,,,,,,,,
1061,18,17.96855736,18,,,,,,,,,,,
1062,22,22.05788994,22,,,,,,,,,,,
1063,12,12.1291647,12,,,,,,,,,,,
1064,14,12.45641613,14,,,,,,,,,,,
1065,4.5,5.609929562,4.5,,,,,,,,,,,
1066,24,23.92183685,24,,,,,,,,,,,
1067,3.8,5.394244194,3.8,,,,,,,,,,,
1068,1.88,2.223776817,1.88,,,,,,,,,,,
1069,16.5,20.06707191,16.5,,,,,,,,,,,
1070,14,13.98380756,14,,,,,,,,,,,
1071,12,12.30529881,12,,,,,,,,,,,
1072,33,33.13707733,33,,,,,,,,,,,
1073,21,22.03989601,21,,,,,,,,,,,
1074,23,22.21979332,23,,,,,,,,,,,
1075,15,15.62079525,15,,,,,,,,,,,
1076,16.16,17.50279427,16.16,,,,,,,,,,,
1077,9.8,10.38774204,9.8,,,,,,,,,,,
1078,5.5,7.524840355,5.5,,,,,,,,,,,
1079,15.9,15.97854805,15.9,,,,,,,,,,,
1080,20.8,19.4786129,20.8,,,,,,,,,,,
1081,2.68,2.81144619,2.68,,,,,,,,,,,
1082,9.8,7.811067581,9.8,,,,,,,,,,,
1083,1.58,2.176293135,1.58,,,,,,,,,,,
1084,8.6,7.75641489,8.6,,,,,,,,,,,
1085,40,37.43026733,40,,,,,,,,,,,
